id,subject,message
76462,מועד 2020 א שאלה 5,"<p dir=""rtl"" style=""text-align:right;"">אשמח להבין למה זה ג׳ ולא ב׳ תודה</p><p dir=""rtl"" style=""text-align:right;""><br /></p>"
76684,תשובה ל:  מועד 2020 א שאלה 5,"<div class=""text_to_html"">היי דפני,<br />
בליבת חלבון מסיס נצפה למצוא ח.אמינו בעלות שייר הידרופובי. תוכלי לראות זאת בשקפים מס 47-50 במצגת unit 1-intro and physical forces, ובשקפים מס 24-25 במצגת unit 3 - protein folding.<br />
סרין (המופיעה במסיח ב') היא ח.אמינית בעלת שייר פולארי (כך גם בשאר המסיחים א,ד,ה מופיעות ח.אמינו בעלות שייר טעון או פולארי). לכן התשובה הנכונה היא ג'- פנילאלנין.<br />
<br />
בהצלחה,<br />
הדס</div>"
76463,שאלה 14 מועד 2020 א,"<p dir=""rtl"" style=""text-align:right;"">אשמח להסבר על דרך הפתרון תודה</p>"
76913,תשובה ל: שאלה 14 מועד 2020 א,"<div class=""text_to_html"">לפי הגרף של נפח האלוציה לעומת לוג המסה המולרית, ומכיוון שחלבונים בג'ל פילטרציה רצים בצורה נטיבית (בצורת קומפלקס) אנחנו יודעים שהמשקל של הקומפלקס הוא 10^3 דלתון, או 1 kDa<br />
לפי ההרצה בג'ל SDS בנוכחות חומר מחזר, ומכיוון שהחלבונים רצים שם בהפרדה של תתי היחידות (חומר מחזר מפרק קשרי SS, ו-SDS ממסך על המטען הנטיבי ופותח את המבנה), אנחנו יודעים שיש 2 סוגים של תתי יחידות, קוראים להם אלפא ובטא, אלפא במשקל 500 דלתון ובטא במשקל 250 דלתון, נשאל את עצמנו כמה פעמים מופיעה כל תת יחידה בקומפלקס ככה שסכום המשקלים של תתי היחידות יהיה 1 kDa ומקבלים: אלפא - פעם אחת, בטא - פעמיים.</div>"
76464,שאלה 14 מועד 2020 א,"<p dir=""rtl"" style=""text-align:right;"">אשמח להבין כיצד היה ניתן מהשרטוט להבין את סוג המעכב.</p>"
76908,תשובה ל: שאלה 14 מועד 2020 א,"<div class=""text_to_html"">המבנה של המעכב דומה מאוד למבנה של מצב המעבר הנתון בשאלה, כך ניתן להבין שהמעכב תחרותי ונקשר לכיס הקטליטי של האנזים ולכן הגרף שמתאים הוא גרף 2 (Vmax לא משתנה, Km משתנה)</div>"
76468,שאלה 15 מועד 2020 א,"<p dir=""rtl"" style=""text-align:right;"">אשמח להסבר תודה</p>"
76807,תשובה ל: שאלה 15 מועד 2020 א,"<div class=""text_to_html"">היי דפני,<br />
ראי תשובתי <a href=""https://moodle.tau.ac.il/2022/mod/forum/discuss.php?d=53376#p76802"" target=""_blank"" rel=""noreferrer noopener"">כאן</a>.<br />
<br />
בהצלחה,<br />
הדס</div>"
76487,השפעה של אפינפרין על גליקוליזה,"<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">למיטב הבנתי אפינפרין אמור להאיץ גליקוליזה בתאי שריר.</p><p dir=""rtl"" style=""text-align:right;"">אולם, לפי המנגנונים שלמדנו, אפינפרין גורם לזרחון של Protein kinase A, שיוביל בתאי שריר לזרחון של pfk2 ויוביל לירידה בקצב הגליקוליזה.</p><p dir=""rtl"" style=""text-align:right;"">רציתי לשאול איך זה ייתכן?</p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;"">תודה, אביתר</p>"
76770,תשובה ל: השפעה של אפינפרין על גליקוליזה,"<div class=""text_to_html"">היי אביתר,<br />
1. אפינפרין מפעיל מסלול העברת אותות שבמהלכו PKA משופעל כתוצאה מקישור של מולקולות השליח השניוני cAMP, ולא כתוצאה מזרחון (שקופית מס 32 במצגת signaling_live).<br />
2. הבקרה ההורמונלית על ה bifunctional protein PFK-2/FBPase-2 <strong>רלוונטית בכבד</strong>- תוכל לראות זאת בשקופית מס 38 במצגת glycolysis_gluconeogenesis_part2, ובשקופיות מס' 3-4 במצגת תרגול 5.</div><div class=""text_to_html""><br /></div><div class=""text_to_html"">בהצלחה,</div><div class=""text_to_html"">הדס</div>"
76492,"האם השאלות הנ""ל הן חלק מהחומר","<p dir=""rtl"" style=""text-align:right;"">היי ,<br />אשמח לדעת האם שאלה 15 ממבחן תש""פ מועד א' ושאלה 7 ממבחן תשפ""ב א' נכללות בחומר , מצרפת :<br /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76492/image%20%281%29.png"" alt="""" class=""img-fluid"" /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76492/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76527,trypsin,"<p dir=""rtl"" style=""text-align:right;"">היי רציתי לדעת האם trypsin and chymotrypsin הם חלק מהחומר שנלמד? אם כן באיזה שיעור?</p>"
76541,תשובה ל: trypsin,"<div class=""text_to_html"">היי עדי,<br />
מנגנון הקטליזה של כימוטריפסין תואר בהרצאה מס 11, מצגת unit 6b - enzymology.<br />
<br />
בהצלחה,<br />
הדס</div>"
76546,2022 מועד א' שאלה 7,"<p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;"">היי,<br />איך  היינו אמורים להגיע לתשובה?<br />תודה, </p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76546/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76671,2022 א שאלה 18,"אמשח להסבר למה ה נכון ואיך בכלל לגשת לתרגיל כזה.<br /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76671/image%20%281%29.png"" alt="""" class=""img-fluid"" /><br />"
76691,שאלה בנוגע לחומר למבחן,"<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">האם אנחנו צריכים לדעת איך לענות על שתי השאלות הללו? (תשפב מועד א שאלות 7,8)</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76691/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76694,2022 מועד א שאלה 23,"<p dir=""rtl"" style=""text-align:right;"">אשמח להסבר לתשובות המסומנות</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76694/image%20%281%29.png"" alt="""" class=""img-fluid"" /><br /></p>"
76837,תשובה ל: 2022 מועד א שאלה 23,"<div class=""text_to_html"">המבנה של המוקולה כפי שמצורף שונה בצורה מהותית מהמבנה של הסובסטרט אצטיל קו-A, לכן המעכב הוא לא מעכב תחרותי שנקשר באתר הפעיל. לכן אפשר לצפות שיהיה קישור של הסובסטרט לאתר הפעיל של האנזים. לגבי שינוי הקונפורמציה - התקבלה גם התשובה שאומרת שיתרחש שינוי קונפורמציה בעקבות קשירת המעכב וגם התשובה שאומרת שלא יתרחש שינוי קונפורמציה. הכוונה במקור הייתה שמעכב שאינו תחרותי נקשר במקום שאינו האתר הפעיל וגורם לשינוי קונפורמציה באנזים ולכן התשובה המקורית הנכונה היא א.</div>"
76718,2022 א שאלה 29,"<p dir=""rtl"" style=""text-align:right;"">מה החישוב הנדרש על מנת להגיע לתשובה בתרגילים מסוג זה?<img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76718/image%20%281%29.png"" alt="""" class=""img-fluid"" /></p>"
76828,תשובה ל: 2022 א שאלה 29,"<div class=""text_to_html"">קודם מוודאים שחצאי התגובות רשומים בסדר הנכון כדי להשלים את התגובה המלאה.<br />
במקרה הזה צריך להפוך את חצי התגובה הראשונה ולשנות את סימן E של חצי התגובה.<br />
סוכמים את E של חצאי התגובות כדי לקבל דלתא E, מציבים בנוסחה שבדף הנוסחאות לחישוב דלתא G של התשובה (לשים לב ליחידות של קבוע פארדיי כדי לקבל דלתא G עם אותן יחידות כמו הנתון בשאלה).<br />
מקבלים שדלתא G של התגובה של מעבר הלאקטרונים הוא -11.53 kcal/mol וזו מספיק אנרגיה כדי לייצר מולקולת ATP אחת ב""עלות"" של 7.3 kcal/mol</div>"
76725,2021 א' סמסטר ב',"<p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76725/%D7%A9%D7%90%D7%9C%D7%94%2019.jpg"" alt="""" class=""img-fluid"" style=""font-size:0.9375rem;"" /><br /></p><p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">למה שפרוקטוז לא יוכל לעבור דרך GLUT?</p><p dir=""rtl"" style=""text-align:right;"">תודה מראש,</p><p dir=""rtl"" style=""text-align:right;"">מרונה</p>"
76821,תשובה ל: 2021 א' סמסטר ב',"<div class=""text_to_html"">טרנספורטרים של גלוקוז (GLUT) מעבירים גלוקוז משני צידי ממברנת התא, בעוד שמטרנספורטרים של פרוקטוז (FRUCTs) מעבירים פרוקטוז. הגלוקוז והפרוקטוז אמנם דומים במבנה ושניהם שייכים לקבוצת הסוכרים הפשוטים הנקראים חד-סוכרים, אך יש להם תכונות כימיות שונות ודורשים טרנספורטרים שונים להובלה יעילה לתאים.</div>"
76759,שאלה 2 מועד ב׳ 2022,"<p dir=""rtl"" style=""text-align:right;"">אהלן,</p><p dir=""rtl"" style=""text-align:right;"">אשמח להסבר על איך ארגינין היא התשובה הנכונה בשאלה 2 של מועד 2022. בשאלה כמעט זהה אמרתם שהדרך לזיהוי החומצה האמינית הרלוונטית היא חיפוש הנקודה שבה מתחילה ההתדרדרות באפיניות/ קטליטיות ולחפש סביבה PKR מתאים. ההתדרדרות מתחילה באזור pH=11, מה שיותר קרוב לליזין מאשר ארגינין (שמתחילה בכלל באזור 12.5). איך זה מסתדר עם שאלה מקבילה שהראתן לנו בכיתה?</p><p dir=""rtl"" style=""text-align:right;"">תודה רבה!</p>"
76819,תשובה ל: שאלה 2 מועד ב׳ 2022,"<div class=""text_to_html"">השיירים של ארגינין מתחילים למסור פרוטונים ב-pH קטן ב-1 מה-pkR כלומר בpH=11.5 מחצית משיירי הארגינין מסרו פרוטון ב-pH=pkR=12.5 וכל שיירי הארגינין מסרו פרוטון בpH=pkR+1=13.5<br />
ההתנהגות הזו מתאימה למה שרואים בגרף, ההדרדרות הפעילות מתחיל בpH=11, השיפוע הכי חד הוא ב-pkR=12.5 וההדרדרות מגיעה קרוב ל-0 ב-pH=13.5</div>"
76934,תשובה ל: שאלה 2 מועד ב׳ 2022,"<div class=""text_to_html"">היי,<br />
ההנחה היא אז שלא צריך להתייחס לקצה אמינו וקצה קרסבוקסילי בשאלה הזו, מאחר ומדובר על חומצה אמינית אחת בתוך אנזים שלם אז הקצוות אמינו וקרבוקסיל לא יבואו לידי ביטוי? כי אם כן לוקחים אותם בחשבון שתי החומצות נייטרליות בסביבות הPH בו האפיניות גבוהה ביותר.</div>"
76953,תשובה ל: שאלה 2 מועד ב׳ 2022,"<div class=""text_to_html"">מדובר בחומצה אמינית שנמצאת בכיס קטליטי של אנזים, לא בקצה האמיני או הקרבוקסילי של שרשראות הפפטידיות של האנזים</div>"
76761,שאלה 30 מועד ב׳ 2022,"<p dir=""rtl"" style=""text-align:right;"">אהלן,</p><p dir=""rtl"" style=""text-align:right;"">אני מודה שאני לא מבין לחלוטין איך תשובה ב׳ היא התשובה הנכונה. אם תצרוכת החמצן לא משתנה סימן שלא נעשה שימוש במפר צימוד (עליה) או במעכב שרשרת מעבר האלקטרונים (ירידה), אך עדיין יש ישירה בהפקת ATP. סימן שנעשה שימוש במעכב כמו אליגומיצין שמעכב את סינתזת ה-ATP, אבל אז תצרוכת החמצן צריכה לרדת בהתאמה בגלל הצימוד לשרשרת. אם זה המצב, לא ברור לי באיזה קונסטלציה שרשרת מעבר האלקטרונים יכולה לתפקד כרגיל ולא ליצור מפל פרוטונים (ללא נוכחות של מפר צימוד) אבל פעילות ATP תרד. אשמח להסבר</p><p dir=""rtl"" style=""text-align:right;"">תודה רבה!</p>"
76814,תשובה ל: שאלה 30 מועד ב׳ 2022,"<div class=""text_to_html"">ראשית אני מפנה אותך להקלטה של תרגול 6, שם פתרנו מספר תרגילים דומים.<br />
ישנן מספר מולקולות שיכולות לשבש את מפל הפרוטונים על פני הממברנה המיטוכונדריאלית הפנימית ולעכב סינתזת ATP מבלי להשפיע על צריכת החמצן. מולקולה אחת כזו היא קרבוניל ציאניד m-כלורופניל הידרזון (CCCP), שהוא מפר צימוד. <br />
כאשר מוסיפים CCCP למיטוכונדריה מבודדות, הוא יכול להפסיק את גרדיאנט הפרוטונים ולגרום לעיכוב מוחלט של סינתזת ATP. עם זאת, ייתכן שצריכת החמצן לא תושפע מיד, מכיוון ששרשרת העברת האלקטרונים עדיין יכולה לתפקד כדי להעביר אלקטרונים לחמצן, למרות היעדר סינתזת ATP. אני מזכירה ששרשרת מעבר האלקטרונים לא זקוקה למפל הפרוטונים כדי לפעול!</div>"
76822,תשובה ל: שאלה 30 מועד ב׳ 2022,"<div class=""text_to_html"">תודה על התשובה. מה שאני עדיין לא מבין הוא שאם היה שימוש במפר צימוד, איך לא ראינו עלייה בצריכת החמצן? זה הדבר שלרוב מזוהה עם שימוש במפר צימוד וכאן היה נראה שצריכת החמצן פשוט לא השתנתה. זה שונה ממה שלמדנו בתרגול</div>"
76901,תשובה ל: שאלה 30 מועד ב׳ 2022,"<div class=""text_to_html"">מילת המפתח פה היא ההשפעה המיידית, הגרף מציין מה קורה ב-2 הדקות לאחר הוספת מפר הצימוד, בשלב הזה אפשרי שצריכת החמצן עוד לא תשתנה</div>"
76779,שאלה15 מועד א 2020,"<p dir=""rtl"" style=""text-align:right;"">היי, אשמח להסבר למה בשאלה15 מועד א 2020 התשובה היא סעיף ד' ולא סעיף ג'. לא ברור לי למה אי אפשר לשחרר את החלבון בעזרת דטרגנט מהממברנה? מצורפת השאלה. </p><p dir=""rtl"" style=""text-align:right;"">תודה!</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76779/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76806,תשובה ל: שאלה15 מועד א 2020,"<div class=""text_to_html"">היי מאי,<br />
ראי תשובתי <a href=""https://moodle.tau.ac.il/2022/mod/forum/discuss.php?d=53376#p76802"" target=""_blank"" rel=""noreferrer noopener"">כאן</a>.<br />
<br />
בהצלחה,<br />
הדס</div>"
76835,2022 שאלה 19,"<p dir=""rtl"" style=""text-align:right;"">אהלן,</p><p dir=""rtl"" style=""text-align:right;"">האם אפשר להסביר מדוע אוקסלואצטט הוא התשובה הנכונה כאן? כשדיברנו על תגובות אנפלורטיות נאמר לנו שחומרים רבים יכולים להווצר מאוקסלואצטט, ציטראט, אלפא קיטוגלוטרט וסוקסוניל קואנזים איי, מבלי להדגיש אם יש אחד מרכזי יותר מהשני. האם ניתן לפרט על כך?</p><p dir=""rtl"" style=""text-align:right;"">תודה!</p>"
76843,תשובה ל: 2022 שאלה 19,"<div class=""text_to_html"">אוקסלואצטט הוא יעד מרכזי לתגובות אנפלירוטיות במחזור קרבס מכמה סיבות:<br />
1. אוקסלואצטט הוא תוצר הביניים הראשון במחזור קרבס. כל שאר תוצרי הביניים מופקים מאוקסלואצטט. לכן, אם יש מחסור באוקסלואצטט, זה יכול להגביל את המעגל.<br />
2. חלק מתוצרי הביניים במחזור קרבס, כגון אלפא-קטוגלוטרט, יכולים לשמש למסלולים אחרים בתא, כגון סינתזת חומצות אמינו. אם התא צריך להשתמש בתוצרי ביניים אלה לתהליכים אחרים, זה יכול להוביל למחסור במטבוליטים אלה במחזור קרבס. אוקסלואצטט, לעומת זאת, משמש בעיקר במחזור קרבס ואינו חיוני באותה מידה למסלולים אחרים בתא.<br />
3. אוקסלואצטט יכול להתרוקן על ידי תהליכים מטבוליים אחרים, כגון גלוקונאוגנזה, אשר ממירה אוקסלואצטט לגלוקוז. תגובות אנפלרוטיות יכולות לעזור לחדש את רמות האוקסלואצטט במחזור קרבס כדי להבטיח אספקה ​​קבועה של חומרי ביניים להפקת אנרגיה.</div>"
76861,המסלול הפנטוז פוספט,"<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">האם צריך להכיר את המסלול הפנטוז פוספט?</p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;"">תודה</p>"
76909,שאלה 4 מועד ב תשפ,"<p dir=""rtl"" style=""text-align:right;"">היי</p><p dir=""rtl"" style=""text-align:right;"">נשמח למענה, האם מטען משפיע על ג'ל פילטרציה? </p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76909/image%20%281%29.png"" alt="""" class=""img-fluid"" /><br /></p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;""><br /></p>"
76954,תשובה ל: שאלה 4 מועד ב תשפ,"<div class=""text_to_html"">ירדן ענתה בהודעה המקורית https://moodle.tau.ac.il/2022/mod/forum/discuss.php?d=53375</div>"
76919,מספר האלקטרונים העוברים בשרשרת האלקטרונים,"<p dir=""rtl"" style=""text-align:right;"">היי, אשמח לשאול בנוגע למספר האלקטרונים העוברים בקומפלקס 4 בשרשרת מעבר האלקטרונים.</p><p dir=""rtl"" style=""text-align:right;"">בשקופית 53 ו-57 מהמצגת oxidative phosphorylation 2 נראה כאילו עוברים 4 אלקטרונים לצד הבין ממברנלי במיטוכונדריה, אך בתרגול 6 ראינו כי עוברים רק 2 אלקטרונים, אשמח להבהרה מה המספר הנכון:</p><p dir=""rtl"" style=""text-align:right;"">  <img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76919/image.png"" alt="""" class=""img-fluid"" /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76919/image%20%281%29.png"" alt="""" class=""img-fluid"" /></p><p dir=""rtl"" style=""text-align:right;"">תמונה מהתרגול:</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76919/image%20%282%29.png"" alt="""" class=""img-fluid"" /><br /></p><p dir=""rtl"" style=""text-align:right;"">תודה רבה</p>"
76930,2022 מועד א שאלה 3,"<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">אשמח להבין מה מייצג הפיצול שיש בגרף השמאלי. הייתי מצפה שאם יש רק 2 תתי יחידות אז אתרי הזירחון שיש על תת היחידה מגודל 60 תשפיע על הריצה שלה במקוד האיזואלקטרי כמכלול ולא תראה פיצול ל-4 חלקים שונים.<br />אם אלו אתרי הזירחון שעל תת היחידה מדוע רצים בנפרד בציר ה-x אם הם חלק מאותה תת יחידה?</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76930/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
76971,שאלה 27 מבחן תשפ 2020 ב,"<p dir=""rtl"" style=""text-align:right;"">היי </p><p dir=""rtl"" style=""text-align:right;"">נשמח למענה על השאלה</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76971/image%20%281%29.png"" alt="""" class=""img-fluid"" /><br /></p>"
77024,תשובה ל: שאלה 27 מבחן תשפ 2020 ב,"<div class=""text_to_html"">מצטרפת לבקשה לענות</div>"
77065,תשובה ל: שאלה 27 מבחן תשפ 2020 ב,"<div class=""text_to_html"">היי,<br />
ראו תשובתי <a href=""https://moodle.tau.ac.il/2022/mod/forum/discuss.php?d=52976#p77055"" target=""_blank"" rel=""noreferrer noopener"">כאן</a>.<br />
<br />
בהצלחה,<br />
הדס</div>"
77097,שאלה 16 מועד ב' 2022,"<p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/77097/%D7%A9%D7%90%D7%9C%D7%94%2016%20%D7%9E%D7%95%D7%A2%D7%93%202022%20%D7%91.jpg"" alt="""" class=""img-fluid"" /><br /></p><p dir=""rtl"" style=""text-align:right;"">היי, <span lang=""he"" style=""font-size:0.9375rem;"" xml:lang=""he"">למה ג' לא נכון? אם יש </span><span dir=""ltr"" style=""font-size:0.9375rem;"">ATP</span><span dir=""rtl"" style=""font-size:0.9375rem;""></span><span dir=""rtl"" style=""font-size:0.9375rem;""></span><span lang=""he"" style=""font-size:0.9375rem;"" xml:lang=""he""><span dir=""rtl""></span><span dir=""rtl""></span> טרנסלוקאז לא אמור להיות
בעיה לא?</span></p><p dir=""rtl"" style=""text-align:right;""><span lang=""he"" style=""font-size:0.9375rem;"" xml:lang=""he"">תודה מראש,</span></p><p dir=""rtl"" style=""text-align:right;""><span lang=""he"" style=""font-size:0.9375rem;"" xml:lang=""he"">מרונה</span></p><br /><p></p>"
77263,יש בעיה במודל עם ההגשה של מטלה 2,<p>היי אני ומס סטודנטים נוספים ניסינו להגיש את המטלה במודל אך משום מה זה לא הוגש למרות שכן עשינו אותה והגשנו.</p><p>אשמח שיבדקו את הנושא.</p><p>כתבנו מייל בנושא הזה לירדן וגם ליואל אך אין מענה .</p>
77267,תשובה ל: יש בעיה במודל עם ההגשה של מטלה 2,"<div class=""text_to_html"">בטיפול</div>"
77609,העלאת פתרון לבחינה,"<p dir=""rtl"" style=""text-align:right;"">שלום,</p><p dir=""rtl"" style=""text-align:right;"">האם אפשר בבקשה להעלות את הפתרון הרשמי לבחינה למודל?</p><p dir=""rtl"" style=""text-align:right;"">תודה</p>"
112651,חוברת תרגילים פרק ו שאלה 1,"<p dir=""rtl"" style=""text-align:right;"">שלום, אשמח לדעת למה תשובה 1 לא נכונה<img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/112651/image.png"" alt="""" class=""img-fluid"" /></p>"
113360,תשובה ל: חוברת תרגילים פרק ו שאלה 1,"<div class=""text_to_html"">המשפט בסעיף א אינו נכון מכיוון שמסלול הגליקוליזה ומסלול הגלוקוניאוגנזה לא פשוט נדלקים ונכבים על סמך רמות הגלוקוז.<br />
<br />
שני המסלולים פעילים בגוף בו זמנית ומווסתים על ידי הורמונים ומולקולות אחרות (כפי שלמדנו). כאשר רמות הגלוקוז בדם נמוכות, התגובות ההורמונליות והמטבוליות של הגוף מכוונות להעלות את רמות הגלוקוז בדם על ידי גירוי גלוקונאוגנזה ועיכוב גליקוליזה, אך הגליקוליזה לא פשוט מפסיקה לפעול.</div>"
114205,"פרק ו שאלות 9, 27-29","<p dir=""rtl"" style=""text-align:right;"">שלום, <br />שאלה 9:<br />לא הצלחתי להבין את ההסבר בעיקר בחלק השני של התשובה. מדוע כתוב בהעדר סובסטרט ראשון, אם F16BP הוא סובסטרט בעצמו</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/114205/image.png"" alt="""" class=""img-fluid"" /><br /></p><p dir=""rtl"" style=""text-align:right;"">שאלה 27:<br />מצרפת את שאלה 27, אך אשמח להסבר כוללני יותר שיסייע לי להבין את שאלות 27-29<br />כיצד עלי להבין איזה מהפחמנים מסומנים בשאלות הנל<br /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/114205/image%20%281%29.png"" alt="""" class=""img-fluid"" style=""font-size:0.9375rem;"" /><br /></p><p dir=""rtl"" style=""text-align:right;"">תודה על המענה!</p>"
115809,"תשובה ל: פרק ו שאלות 9, 27-29","<div class=""text_to_html"">לגבי שאלה 9: הכוונה למולקולה הראשונה של F16BP שנקשרת לאנזים שגורמת לשינוי קונפורמציה שמעלה את האפיניות של האנזים למולקולת סובסטרט F16BP נוספת. <br />
<br />
לגבי שאלות מהסוג של שאלה 27:<br />
שילוב של הבנת מבנה המולקולה ומנגנון כל התגובות של הגליקוליזה יאפשר לך לדעת האם פחמן מסומן במולקולת הגלוקוז מוסר ובאיזה שלב, כך תדעי האם תוצר ביניים בתהליך מסומן או לא</div>"
114860,שיטת אדמן,"<p dir=""rtl"" style=""text-align:right;"">שלום,<br />אשמח לדעת האם עלינו לזכור את הטבלה הנל הקשורה לשיטת אדמן?<img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/114860/image.png"" alt="""" class=""img-fluid"" /></p>"
116098,תשובה ל: שיטת אדמן,"<div class=""text_to_html"">לא</div>"
115347,פרק ו שאלה 26,"<p dir=""rtl"" style=""text-align:right;"">אשמח להסבר למה ד נכון ולא א?</p><p dir=""rtl"" style=""text-align:right;"">תודה מראש!</p>"
115871,תשובה ל: פרק ו שאלה 26,"<div class=""text_to_html"">האנזים פרוקטוז 1,6-ביספוספטאז מזרז את התגובה החד כיוונית בגלוקונאוגנה שהופכת פרוקטוז 1-6 ביפוספט לפרוקטוז 6-פוספט. מוטציה בגן המקודד לאנזים זה שגורמת להאטה בפעילותו תגרום להאטה בכל תהליך הגלוקונאוגנזה כי תהיה הצטברות של המגיב פרוקטוז 1-6 ביפוספט במצב רגיל.<br />
אבל השאלה מתייחסת לחולה במצב מאמץ, במאמץ עבור אדם חולה שלא מצליח לבצע גלוקונאגנזה ברמה מספקת כדי להעלות את רמת הגלוקוז בדם, תהיה ירידה בגלוקונאוגנזה ועליה בתסיסה לקטית ואז תהיה הצטברות של לקטט לעומת אדם בריא במאמץ שמסוגל לבצע גלוקנאוגנזה.</div>"
117919,שאלה 7 מועד א׳ 2022,"<p>היי,</p><p>איך מגיעים לתשובה בשאלה הזו?</p><p>תודה&nbsp;</p>"
117958,שאלה 11 מועד א׳ 2022,"<p>היי,</p><p>אשמח להסבר לגבי השאלה&nbsp;</p><p>תודה&nbsp;</p>"
118126,תשובה ל: שאלה 11 מועד א׳ 2022,"<div class=""text_to_html"">למרות שהשייר של חומצת האמינו אלנין מכיל קבוצת אמינו נוקלאופילית (-NH2), הוא לא מעורב בדרך כלל בהתקפות נוקלאופיליות בגלל ערך ה-pKa הגבוה יחסית שלו של כ-9.8. ב-pH פיזיולוגי (בסביבות 7.4), רוב שיירי הצד של אלנין בצורת פרוטונציה (NH3+) ופחות זמינים לפעול כנוקלאופיל.</div>"
117994,"שאלות 11,23 במועד א' 2023","<p dir=""rtl"" style=""text-align:right;"">אשמח להסבר למה אלו התשובות הנכונות. תודה</p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/117994/Screenshot%20%2867%29.png"" alt="""" class=""img-fluid"" /><br /></p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/117994/Screenshot%20%2866%29.png"" alt="""" class=""img-fluid"" /><br /></p>"
